video_path,error_flg_0,error_flg_1,error_flg_2,error_flg_3,error_flg_4
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0d98f6eb6dc57416df2f5__RU__24__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0ee23eb62b560cf06c7d4__RU__31__FEMALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0ee23eb62b560cf06c7d4__RU__31__FEMALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0fbce9558f942853bbd0d__RU__33__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0fbce9558f942853bbd0d__RU__33__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0fe26db636e71e15daf66__RU__19__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0fe26db636e71e15daf66__RU__19__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0ff4035c1bf224d066d5a__RU__50__OTHER__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e0ff4035c1bf224d066d5a__RU__50__OTHER__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e106d2d33f493913d7ccb6__RU__49__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e106d2d33f493913d7ccb6__RU__49__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e106f89558f942853c1a19__RU__34__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e106f89558f942853c1a19__RU__34__MALE__7.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e108b6ce33fe18d070a129__RU__24__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e108b6ce33fe18d070a129__RU__24__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1096c64a9fc3864e31965__KZ__29__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1096c64a9fc3864e31965__KZ__29__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e10a63d33f493913d7e09c__RU__50__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e11aa42cced60f21e2ab84__RU__38__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e11aa42cced60f21e2ab84__RU__38__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e11bb3779625171218ac4d__RU__49__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e11bb3779625171218ac4d__RU__49__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e11f8cd78e6c4053f125a6__RU__47__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e11f8cd78e6c4053f125a6__RU__47__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1223e97bb7572eafeb157__RU__32__FEMALE__3.mov,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1223e97bb7572eafeb157__RU__32__FEMALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e123276eb6dc57416fd2c0__RU__27__FEMALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e123276eb6dc57416fd2c0__RU__27__FEMALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e12700dba3853bfcc0b863__RU__23__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e12700dba3853bfcc0b863__RU__23__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e12f8d339e911e6a42a162__RU__22__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e12f8d339e911e6a42a162__RU__22__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1382bbfb8295c22bc9002__RU__27__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1382bbfb8295c22bc9002__RU__27__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e13d2105627f4adb8acb22__RU__36__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e13d2105627f4adb8acb22__RU__36__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1402073bf097f84d5cce4__RU__47__MALE__3.MP4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1402073bf097f84d5cce4__RU__47__MALE__4.MP4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e14137bc7a4a77fda23a65__BY__27__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e14137bc7a4a77fda23a65__BY__27__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e141e68ccae11700d422fe__RU__32__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e141e68ccae11700d422fe__RU__32__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e14366cff47c037dea5b4b__RU__22__MALE__3.3gp,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e14366cff47c037dea5b4b__RU__22__MALE__4.3gp,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e146aa97bb7572ea007dc5__RU__31__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e146aa97bb7572ea007dc5__RU__31__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e14c72d1484f6a3e90e327__RU__26__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e14c72d1484f6a3e90e327__RU__26__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e14df256fd666f55ebcea2__RU__21__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e14df256fd666f55ebcea2__RU__21__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1508aeb62b560cf0a4ee9__RU__35__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1508aeb62b560cf0a4ee9__RU__35__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e15635ef9e3e2ea522bb72__RU__21__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e15635ef9e3e2ea522bb72__RU__21__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e156bcbc7a4a77fda32fb9__RU__32__FEMALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e156bcbc7a4a77fda32fb9__RU__32__FEMALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e157e3bfb8295c22be5775__RU__23__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e157e3bfb8295c22be5775__RU__23__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e15a6db7c87f12de6c7bf9__RU__39__FEMALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e15a6db7c87f12de6c7bf9__RU__39__FEMALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e162ba35c1bf224d09e26c__RU__37__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e162ba35c1bf224d09e26c__RU__37__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e16337ca40a048fc2f769d__RU__20__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e16337ca40a048fc2f769d__RU__20__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e165cadba3853bfcc36876__RU__27__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e165cadba3853bfcc36876__RU__27__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e168811a60541d567844dc__MD__53__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e168811a60541d567844dc__MD__53__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1734b51e8575e5e3d273e__RU__33__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1734b51e8575e5e3d273e__RU__33__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1751f17b4be0ac1f90213__RU__19__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1751f17b4be0ac1f90213__RU__19__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e175ba376127092c711e95__RU__25__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e175ba376127092c711e95__RU__25__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1764a2cced60f21e7acf2__RU__26__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1764a2cced60f21e7acf2__RU__26__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1764a2cced60f21e7acf2__RU__26__FEMALE__7.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1764a2cced60f21e7acf2__RU__26__FEMALE__8.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e17cf5348056269e2e9a32__RU__21__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e17cf5348056269e2e9a32__RU__21__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e17f474879da69f8e48324__RU__24__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e17f474879da69f8e48324__RU__24__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e17fabcdc1085e988a3105__RU__31__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e17fabcdc1085e988a3105__RU__31__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e184ce3c6e294b4d97029b__RU__42__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e184ce3c6e294b4d97029b__RU__42__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1870fd33f493913dd2518__RU__51__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1870fd33f493913dd2518__RU__51__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e18b17fb7a17785bfa2684__RU__30__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e18b17fb7a17785bfa2684__RU__30__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e18d568ccae11700d8276c__RU__22__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e18d568ccae11700d8276c__RU__22__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1905897bb7572ea03948c__RU__42__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1905897bb7572ea03948c__RU__42__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e190a150d704372ed25b43__RU__39__nan__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e190a150d704372ed25b43__RU__39__nan__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e196b4d78e6c4053f5ed83__RU__20__FEMALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e196b4d78e6c4053f5ed83__RU__20__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e19a41cff47c037dee505f__RU__21__nan__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e19a41cff47c037dee505f__RU__21__nan__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1aaa6348056269e3114b5__RU__19__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1aaa6348056269e3114b5__RU__19__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1b6a8f60fac64cc775d81__RU__39__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1b6a8f60fac64cc775d81__RU__39__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1b9f737c3173655a737e9__RU__29__FEMALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1b9f737c3173655a737e9__RU__29__FEMALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1bb7748a63f17cee05418__RU__22__nan__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1bb7748a63f17cee05418__RU__22__nan__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1bc2866f1f342b8672854__RU__34__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1bc2866f1f342b8672854__RU__34__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1ca0a97bb7572ea056ccb__RU__21__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1ca0a97bb7572ea056ccb__RU__21__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1ccd417b4be0ac1fce83a__RU__19__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1ccd417b4be0ac1fce83a__RU__19__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1ce4d795ebf673bff43c3__BY__23__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1ce4d795ebf673bff43c3__BY__23__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1d28abfb8295c22c43f65__RU__36__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1d28abfb8295c22c43f65__RU__36__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1dd8bd4699f24b0dd8f99__RU__31__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e1dd8bd4699f24b0dd8f99__RU__31__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e20942d0ff8f17279de6b5__RU__32__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e20942d0ff8f17279de6b5__RU__32__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e23d688ccae11700dbebef__KZ__27__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e23d688ccae11700dbebef__KZ__27__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e257210569a628703b6252__RU__31__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e257210569a628703b6252__RU__31__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e25a3cd0ff8f17279f497f__RU__33__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e25a3cd0ff8f17279f497f__RU__33__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2640850d704372ed743f5__UA__22__nan__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2640850d704372ed743f5__UA__22__nan__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e26c0e5df91826279c8b3b__RU__22__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e26c0e5df91826279c8b3b__RU__22__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e277daca40a048fc36717f__RU__21__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e277daca40a048fc36717f__RU__21__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e27cb8b7c87f12de741339__RU__34__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e27cb8b7c87f12de741339__RU__34__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e27e738ccae11700dd3b31__RU__35__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e27e738ccae11700dd3b31__RU__35__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e27e87f60fac64cc7b38aa__BY__22__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e27e87f60fac64cc7b38aa__BY__22__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2854bd0ff8f1727a0be33__RU__33__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2854bd0ff8f1727a0be33__RU__33__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e28a166090114967c52ee4__RU__32__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e28a166090114967c52ee4__RU__32__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e28d132e6cac25f79a3346__RU__22__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e28d132e6cac25f79a3346__RU__22__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e28f3efb7a17785bfff757__RU__69__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e28f3efb7a17785bfff757__RU__69__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2925c52e7456f52a22944__RU__20__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2925c52e7456f52a22944__RU__20__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e29380801c1a1d1071bd70__RU__28__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e29380801c1a1d1071bd70__RU__28__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2947b81f5ec052b54f339__RU__20__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2947b81f5ec052b54f339__RU__20__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e298d5b7c87f12de752667__RU__26__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e298d5b7c87f12de752667__RU__26__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e29b6a9558f942854afd9a__RU__19__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e29b6a9558f942854afd9a__RU__19__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2a08c5c753816f983318d__RU__46__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2a08c5c753816f983318d__RU__46__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2b136ac4ba879748eda3e__RU__32__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2b136ac4ba879748eda3e__RU__32__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2b2f11a60541d5683f40b__RU__29__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2b2f11a60541d5683f40b__RU__29__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2b4e8edffb82f0dc2a8f8__RU__20__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2b4e8edffb82f0dc2a8f8__RU__20__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2b6479cee067e97c552eb__RU__38__nan__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2b6479cee067e97c552eb__RU__38__nan__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2bebc376127092c7ced3e__RU__30__FEMALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2bebc376127092c7ced3e__RU__30__FEMALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2c1cc339e911e6a516357__RU__40__FEMALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2c1cc339e911e6a516357__RU__40__FEMALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2c4bd348056269e3c201c__RU__19__nan__3.3gp,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2c4bd348056269e3c201c__RU__19__nan__4.3gp,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2ce785c753816f98524b2__BY__20__nan__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2ce785c753816f98524b2__BY__20__nan__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2d02f77962517122bda09__RU__37__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2d02f77962517122bda09__RU__37__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2d812ac4ba8797490714f__RU__23__FEMALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2d812ac4ba8797490714f__RU__23__FEMALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2d961ca40a048fc3a52a6__RU__45__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2d961ca40a048fc3a52a6__RU__45__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2dc69fb7a17785b0373a3__RU__20__nan__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2dc69fb7a17785b0373a3__RU__20__nan__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001d815c0--61e2e43a376127092c7e6021__RU__28__MALE__3.mp4,0,0,0,0,0
